"";"exercicio";"instituicao";"cod_ibge";"uf";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor";"populacao";"cod_interno"
"416";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"11.122 - Administração Geral";256564228,72;8569324;"11.122"
"417";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU11 - Demais Subfunções";140489173,83;8569324;"FU11"
"418";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"12 - Educação";87069531400,8;8569324;"12"
"419";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"12.363 - Ensino Profissional";10205729912,94;8569324;"12.363"
"420";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"12.364 - Ensino Superior";29017814924,21;8569324;"12.364"
"421";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"12.365 - Educação Infantil";78822447,35;8569324;"12.365"
"422";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"12.366 - Educação de Jovens e Adultos";53006300,45;8569324;"12.366"
"423";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"12.368 - Educação Básica";4507884181,82;8569324;"12.368"
"424";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"12.122 - Administração Geral";871836313,61;8569324;"12.122"
"425";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU12 - Demais Subfunções";42334437320,42;8569324;"FU12"
"426";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"13 - Cultura";916601977,34;8569324;"13"
"427";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";110931507,08;8569324;"13.391"
"428";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"13.392 - Difusão Cultural";196220865,78;8569324;"13.392"
"429";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"13.122 - Administração Geral";569073148,13;8569324;"13.122"
"430";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU13 - Demais Subfunções";40376456,35;8569324;"FU13"
"431";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"14 - Direitos da Cidadania";901949167,61;8569324;"14"
"432";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"14.421 - Custódia e Reintegração Social";269200054,86;8569324;"14.421"
"433";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"14.422 - Direitos Individuais, Coletivos e Difusos";134805689,29;8569324;"14.422"
"434";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"14.423 - Assistência aos Povos Indígenas";15748324,47;8569324;"14.423"
"435";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"14.122 - Administração Geral";330141496,01;8569324;"14.122"
"436";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU14 - Demais Subfunções";152053602,98;8569324;"FU14"
"437";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"15 - Urbanismo";1546485497,76;8569324;"15"
"438";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"15.451 - Infraestrutura Urbana";44445614,38;8569324;"15.451"
"439";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"15.452 - Serviços Urbanos";90935602,5;8569324;"15.452"
"440";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"15.453 - Transportes Coletivos Urbanos";455545340,97;8569324;"15.453"
"441";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"15.122 - Administração Geral";778740135,34;8569324;"15.122"
"442";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU15 - Demais Subfunções";176818804,57;8569324;"FU15"
"443";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"16 - Habitação";5675724,39;8569324;"16"
"444";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"16.482 - Habitação Urbana";988086,06;8569324;"16.482"
"445";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU16 - Demais Subfunções";4687638,33;8569324;"FU16"
"446";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"17 - Saneamento";558405334,54;8569324;"17"
"447";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"17.512 - Saneamento Básico Urbano";558405334,54;8569324;"17.512"
"448";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"18 - Gestão Ambiental";3265309013,05;8569324;"18"
"449";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"18.541 - Preservação e Conservação Ambiental";556006644,55;8569324;"18.541"
"450";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"18.542 - Controle Ambiental";46151691,94;8569324;"18.542"
"451";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"18.543 - Recuperação de Áreas Degradadas";887360,86;8569324;"18.543"
"452";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"18.544 - Recursos Hídricos";1301337847,8;8569324;"18.544"
"453";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"18.122 - Administração Geral";1196384068,61;8569324;"18.122"
"454";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU18 - Demais Subfunções";164541399,29;8569324;"FU18"
"455";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"19 - Ciência e Tecnologia";6009953588,29;8569324;"19"
"456";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"19.571 - Desenvolvimento Científico";1945999672,48;8569324;"19.571"
"457";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"19.572 - Desenvolvimento Tecnológico e Engenharia";1771122376,57;8569324;"19.572"
"458";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";17121849,8;8569324;"19.573"
"459";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"19.122 - Administração Geral";1809378218,93;8569324;"19.122"
"460";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU19 - Demais Subfunções";466331470,51;8569324;"FU19"
"461";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"20 - Agricultura";14782768031,31;8569324;"20"
"462";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"20.605 - Abastecimento";3545124067,04;8569324;"20.605"
"463";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"20.606 - Extensão Rural";1650430,77;8569324;"20.606"
"464";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"20.607 - Irrigação";72133178,61;8569324;"20.607"
"465";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"20.608 - Promoção da Produção Agropecuária";6035556413,49;8569324;"20.608"
"466";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"20.609 - Defesa Agropecuária";15506774,97;8569324;"20.609"
"467";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"20.122 - Administração Geral";4430215198,2;8569324;"20.122"
"468";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU20 - Demais Subfunções";682581968,23;8569324;"FU20"
"469";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"21 - Organização Agrária";1466553374,11;8569324;"21"
"470";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"21.631 - Reforma Agrária";467223934,78;8569324;"21.631"
"471";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"21.122 - Administração Geral";683749545,49;8569324;"21.122"
"472";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU21 - Demais Subfunções";315579893,84;8569324;"FU21"
"473";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"22 - Indústria";1824196473,03;8569324;"22"
"474";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"22.661 - Promoção Industrial";7427440,87;8569324;"22.661"
"475";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"22.663 - Mineração";16169186,13;8569324;"22.663"
"476";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"22.665 - Normalização e Qualidade";9607408,77;8569324;"22.665"
"477";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"22.122 - Administração Geral";1313090588,48;8569324;"22.122"
"478";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU22 - Demais Subfunções";477901848,78;8569324;"FU22"
"479";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"23 - Comércio e Serviços";2641726203,45;8569324;"23"
"480";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"23.691 - Promoção Comercial";21642791,77;8569324;"23.691"
"481";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"23.693 - Comércio Exterior";2207648457,36;8569324;"23.693"
"482";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"23.695 - Turismo";311044052,07;8569324;"23.695"
"483";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"23.122 - Administração Geral";96609987,99;8569324;"23.122"
"484";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU23 - Demais Subfunções";4780914,26;8569324;"FU23"
"485";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"24 - Comunicações";1041232086,83;8569324;"24"
"486";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"24.722 - Telecomunicações";78066557,98;8569324;"24.722"
"487";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"24.122 - Administração Geral";697949775,83;8569324;"24.122"
"488";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU24 - Demais Subfunções";265215753,02;8569324;"FU24"
"489";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"25 - Energia";1718058770,45;8569324;"25"
"490";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"25.752 - Energia Elétrica";906580959,84;8569324;"25.752"
"491";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"25.753 - Combustíveis Minerais";103131904,65;8569324;"25.753"
"492";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"25.754 - Biocombustíveis";11712120,35;8569324;"25.754"
"493";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"25.122 - Administração Geral";583962887,12;8569324;"25.122"
"494";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU25 - Demais Subfunções";112670898,49;8569324;"FU25"
"495";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"26 - Transporte";11184549038,7;8569324;"26"
"496";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"26.781 - Transporte Aéreo";32189833,47;8569324;"26.781"
"497";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"26.782 - Transporte Rodoviário";4875818699,05;8569324;"26.782"
"498";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"26.783 - Transporte Ferroviário";352446664,98;8569324;"26.783"
"499";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"26.784 - Transporte Hidroviário";145977092,53;8569324;"26.784"
"500";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"26.122 - Administração Geral";1931189517,1;8569324;"26.122"
"501";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU26 - Demais Subfunções";3846927231,57;8569324;"FU26"
"502";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"27 - Desporto e Lazer";260207484,27;8569324;"27"
"503";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"27.811 - Desporto de Rendimento";63429124,68;8569324;"27.811"
"504";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"27.812 - Desporto Comunitário";80550685,84;8569324;"27.812"
"505";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"27.122 - Administração Geral";108026872,37;8569324;"27.122"
"506";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU27 - Demais Subfunções";8200801,38;8569324;"FU27"
"507";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"28 - Encargos Especiais";1398306108858,55;8569324;"28"
"508";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"28.841 - Refinanciamento da Dívida Interna";443069948271,2;8569324;"28.841"
"509";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"28.842 - Refinanciamento da Dívida Externa";553040327,63;8569324;"28.842"
"510";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"28.843 - Serviço da Dívida Interna";529126608186,92;8569324;"28.843"
"511";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"28.844 - Serviço da Dívida Externa";11201829981,93;8569324;"28.844"
"512";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"28.845 - Outras Transferências";208348669821,6;8569324;"28.845"
"513";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"28.846 - Outros Encargos Especiais";157246387890,55;8569324;"28.846"
"514";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"28.847 - Transferências para a Educação Básica";48753381070,58;8569324;"28.847"
"515";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"FU28 - Demais Subfunções";6243308,14;8569324;"FU28"
"516";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Despesas Pagas";"TotalDespesas";"Despesas Intraorçamentárias";37252459643,47;8569324;"TotalDespesas"
"517";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"Despesas Exceto Intraorçamentárias";75059881943,73;8569324;"TotalDespesas"
"518";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"01 - Legislativa";148436504,12;8569324;"01"
"519";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"01.031 - Ação Legislativa";103101650,12;8569324;"01.031"
"520";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"01.032 - Controle Externo";25245212,69;8569324;"01.032"
"521";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"01.122 - Administração Geral";7838343,67;8569324;"01.122"
"522";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"FU01 - Demais Subfunções";12251297,64;8569324;"FU01"
"523";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"02 - Judiciária";784922312,13;8569324;"02"
"524";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"02.061 - Ação Judiciária";265590615,59;8569324;"02.061"
"525";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"02.122 - Administração Geral";442447294,7;8569324;"02.122"
"526";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"FU02 - Demais Subfunções";76884401,84;8569324;"FU02"
"527";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"03 - Essencial à Justiça";229783563,92;8569324;"03"
"528";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"03.092 - Representação Judicial e Extrajudicial";82762864,89;8569324;"03.092"
"529";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"03.122 - Administração Geral";24359488,51;8569324;"03.122"
"530";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"FU03 - Demais Subfunções";122661210,52;8569324;"FU03"
"531";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04 - Administração";2444254999,31;8569324;"04"
"532";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.121 - Planejamento e Orçamento";39348921,6;8569324;"04.121"
"533";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.122 - Administração Geral";557608914,9;8569324;"04.122"
"534";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.123 - Administração Financeira";10165920,73;8569324;"04.123"
"535";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.124 - Controle Interno";22602481,17;8569324;"04.124"
"536";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.125 - Normatização e Fiscalização";140764197,33;8569324;"04.125"
"537";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.126 - Tecnologia da Informação";609860453,79;8569324;"04.126"
"538";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.127 - Ordenamento Territorial";32889561,04;8569324;"04.127"
"539";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.128 - Formação de Recursos Humanos";2740664,48;8569324;"04.128"
"540";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.129 - Administração de Receitas";108325154,68;8569324;"04.129"
"541";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"04.131 - Comunicação Social";143145738,29;8569324;"04.131"
"542";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"FU04 - Demais Subfunções";776802991,3;8569324;"FU04"
"543";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"05 - Defesa Nacional";5294706805,91;8569324;"05"
"544";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"05.151 - Defesa Área";1236625863,57;8569324;"05.151"
"545";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"05.152 - Defesa Naval";698895038,29;8569324;"05.152"
"546";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"05.153 - Defesa Terrestre";1022310178,91;8569324;"05.153"
"547";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"05.122 - Administração Geral";486557608,6;8569324;"05.122"
"548";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"FU05 - Demais Subfunções";1850318116,54;8569324;"FU05"
"549";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"06 - Segurança Pública";3145537533,58;8569324;"06"
"550";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"06.181 - Policiamento";2128955699,68;8569324;"06.181"
"551";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"06.182 - Defesa Civil";686744548,96;8569324;"06.182"
"552";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"06.183 - Informação e Inteligência";53328713,86;8569324;"06.183"
