"";"exercicio";"demonstrativo";"periodo";"periodicidade";"instituicao";"cod_ibge";"uf";"populacao";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor"
"406";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"TransferenciasAEstadosDistritoFederalEMunicipios";"Transferências a Estados, Distrito Federal e Municípios";259865815690,55
"407";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"TransferenciasAEstadosDistritoFederalEMunicipios";"Transferências a Estados, Distrito Federal e Municípios";259865815691
"408";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"TransferenciasAEstadosDistritoFederalEMunicipios";"Transferências a Estados, Distrito Federal e Municípios";64535827972
"409";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"TransferenciasAEstadosDistritoFederalEMunicipios";"Transferências a Estados, Distrito Federal e Municípios";48541439774,05
"410";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"TransferenciasAEstadosDistritoFederalEMunicipios";"Transferências a Estados, Distrito Federal e Municípios";48541439774
"411";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"TransferenciasAEstadosDistritoFederalEMunicipios";"Transferências a Estados, Distrito Federal e Municípios";275860203889
"412";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"TransferenciasAEstadosDistritoFederalEMunicipios";"Transferências a Estados, Distrito Federal e Municípios";48448123687
"413";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"BeneficiosPrevidenciarios";"Benefícios Previdenciários";547698474444
"414";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"BeneficiosPrevidenciarios";"Benefícios Previdenciários";545897873634
"415";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"BeneficiosPrevidenciarios";"Benefícios Previdenciários";544746599062,7
"416";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"BeneficiosPrevidenciarios";"Benefícios Previdenciários";544746599063
"417";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"BeneficiosPrevidenciarios";"Benefícios Previdenciários";1151274571
"418";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"BeneficiosPrevidenciarios";"Benefícios Previdenciários";85485253037,64
"419";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"BeneficiosPrevidenciarios";"Benefícios Previdenciários";85485253038
"420";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"BeneficiosPrevidenciarios";"Benefícios Previdenciários";460412620596
"421";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"BeneficiosPrevidenciarios";"Benefícios Previdenciários";67217312114
"422";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"DemaisDespesasCorrentes";"Demais Despesas Correntes";320625021226
"423";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"DemaisDespesasCorrentes";"Demais Despesas Correntes";320797576379
"424";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DemaisDespesasCorrentes";"Demais Despesas Correntes";161392601860,12
"425";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"DemaisDespesasCorrentes";"Demais Despesas Correntes";161392601860
"426";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"DemaisDespesasCorrentes";"Demais Despesas Correntes";159404974519
"427";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DemaisDespesasCorrentes";"Demais Despesas Correntes";33180626653,45
"428";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"DemaisDespesasCorrentes";"Demais Despesas Correntes";33180626653
"429";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"DemaisDespesasCorrentes";"Demais Despesas Correntes";287616949726
"430";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"DemaisDespesasCorrentes";"Demais Despesas Correntes";31037351039
"431";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"DespesasDeCapital";"DESPESAS DE CAPITAL";594601306923
"432";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"DespesasDeCapital";"DESPESAS DE CAPITAL";592787259451
"433";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasDeCapital";"DESPESAS DE CAPITAL";162902168113,49
"434";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"DespesasDeCapital";"DESPESAS DE CAPITAL";162902168113
"435";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"DespesasDeCapital";"DESPESAS DE CAPITAL";429885091338
"436";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasDeCapital";"DESPESAS DE CAPITAL";119409394167,64
"437";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"DespesasDeCapital";"DESPESAS DE CAPITAL";119409394168
"438";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"DespesasDeCapital";"DESPESAS DE CAPITAL";473377865283
"439";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"DespesasDeCapital";"DESPESAS DE CAPITAL";119339420338
"440";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"Investimentos";"INVESTIMENTOS";58051961697
"441";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"Investimentos";"INVESTIMENTOS";56270051788
"442";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"Investimentos";"INVESTIMENTOS";2058135183,38
"443";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"Investimentos";"INVESTIMENTOS";2058135183
"444";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"Investimentos";"INVESTIMENTOS";54211916605
"445";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"Investimentos";"INVESTIMENTOS";319992910,01
"446";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"Investimentos";"INVESTIMENTOS";319992910
"447";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"Investimentos";"INVESTIMENTOS";55950058878
"448";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"Investimentos";"INVESTIMENTOS";252487324
"449";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"InversoesFinanceiras";"INVERSÕES FINANCEIRAS";79307047025
"450";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"InversoesFinanceiras";"INVERSÕES FINANCEIRAS";79274909462
"451";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"InversoesFinanceiras";"INVERSÕES FINANCEIRAS";45706651406,72
"452";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"InversoesFinanceiras";"INVERSÕES FINANCEIRAS";45706651407
"453";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"InversoesFinanceiras";"INVERSÕES FINANCEIRAS";33568258055
"454";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"InversoesFinanceiras";"INVERSÕES FINANCEIRAS";5316300522,69
"455";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"InversoesFinanceiras";"INVERSÕES FINANCEIRAS";5316300523
"456";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"InversoesFinanceiras";"INVERSÕES FINANCEIRAS";73958608939
"457";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"InversoesFinanceiras";"INVERSÕES FINANCEIRAS";5313832279
"458";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"AmortizacaoDaDivida";"AMORTIZAÇÃO DA DÍVIDA";457242298201
"459";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"AmortizacaoDaDivida";"AMORTIZAÇÃO DA DÍVIDA";457242298201
"460";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoDaDivida";"AMORTIZAÇÃO DA DÍVIDA";115137381523,39
"461";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"AmortizacaoDaDivida";"AMORTIZAÇÃO DA DÍVIDA";115137381523
"462";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"AmortizacaoDaDivida";"AMORTIZAÇÃO DA DÍVIDA";342104916678
"463";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoDaDivida";"AMORTIZAÇÃO DA DÍVIDA";113773100734,94
"464";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"AmortizacaoDaDivida";"AMORTIZAÇÃO DA DÍVIDA";113773100735
"465";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"AmortizacaoDaDivida";"AMORTIZAÇÃO DA DÍVIDA";343469197466
"466";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"AmortizacaoDaDivida";"AMORTIZAÇÃO DA DÍVIDA";113773100735
"467";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"ReservaDeContingencia";"RESERVA DE CONTINGÊNCIA";34528717878
"468";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"ReservaDeContingencia";"RESERVA DE CONTINGÊNCIA";35121634244
"469";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"ReservaDeContingencia";"RESERVA DE CONTINGÊNCIA";35121634244
"470";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"ReservaDeContingencia";"RESERVA DE CONTINGÊNCIA";35121634244
"471";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"DespesasIntraOrcamentariasTotal";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";45697742425
"472";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"DespesasIntraOrcamentariasTotal";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";45697742425
"473";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasIntraOrcamentariasTotal";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";36493131524,24
"474";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"DespesasIntraOrcamentariasTotal";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";36493131524
"475";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"DespesasIntraOrcamentariasTotal";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";9204610901
"476";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasIntraOrcamentariasTotal";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";4726722846,11
"477";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"DespesasIntraOrcamentariasTotal";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";4726722847
"478";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"DespesasIntraOrcamentariasTotal";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";40971019578
"479";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"DespesasIntraOrcamentariasTotal";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";4560895202
"480";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"SubtotalDasDespesas";"SUBTOTAL DAS DESPESAS (XI) = (IX + X)";2489482189429
"481";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"SubtotalDasDespesas";"SUBTOTAL DAS DESPESAS (XI) = (IX + X)";2489517393532
"482";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"SubtotalDasDespesas";"SUBTOTAL DAS DESPESAS (XI) = (IX + X)";1438950529654,1
"483";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"SubtotalDasDespesas";"SUBTOTAL DAS DESPESAS (XI) = (IX + X)";1438950529654
"484";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"SubtotalDasDespesas";"SUBTOTAL DAS DESPESAS (XI) = (IX + X)";1050566863878
"485";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"SubtotalDasDespesas";"SUBTOTAL DAS DESPESAS (XI) = (IX + X)";377502549697,4
"486";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"SubtotalDasDespesas";"SUBTOTAL DAS DESPESAS (XI) = (IX + X)";377502549698
"487";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"SubtotalDasDespesas";"SUBTOTAL DAS DESPESAS (XI) = (IX + X)";2112014843834
"488";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"SubtotalDasDespesas";"SUBTOTAL DAS DESPESAS (XI) = (IX + X)";355501377152
"489";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"AmortizacaoRefinanciamentoDaDivida";"AMORTIZAÇÃO DA DÍVIDA/REFINANCIAMENTO (XII)";925949010808
"490";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"AmortizacaoRefinanciamentoDaDivida";"AMORTIZAÇÃO DA DÍVIDA/REFINANCIAMENTO (XII)";925949010808
"491";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDivida";"AMORTIZAÇÃO DA DÍVIDA/REFINANCIAMENTO (XII)";349591129254,87
"492";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"AmortizacaoRefinanciamentoDaDivida";"AMORTIZAÇÃO DA DÍVIDA/REFINANCIAMENTO (XII)";349591129255
"493";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"AmortizacaoRefinanciamentoDaDivida";"AMORTIZAÇÃO DA DÍVIDA/REFINANCIAMENTO (XII)";576357881553
"494";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDivida";"AMORTIZAÇÃO DA DÍVIDA/REFINANCIAMENTO (XII)";238695986973,61
"495";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"AmortizacaoRefinanciamentoDaDivida";"AMORTIZAÇÃO DA DÍVIDA/REFINANCIAMENTO (XII)";238695986974
"496";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"AmortizacaoRefinanciamentoDaDivida";"AMORTIZAÇÃO DA DÍVIDA/REFINANCIAMENTO (XII)";687253023834
"497";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"AmortizacaoRefinanciamentoDaDivida";"AMORTIZAÇÃO DA DÍVIDA/REFINANCIAMENTO (XII)";238695986974
"498";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"AmortizacaoRefinanciamentoDaDividaInterna";"Amortização da Dívida Interna";884573993342
"499";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"AmortizacaoRefinanciamentoDaDividaInterna";"Amortização da Dívida Interna";884573993342
"500";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaInterna";"Amortização da Dívida Interna";341084225889,23
"501";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"AmortizacaoRefinanciamentoDaDividaInterna";"Amortização da Dívida Interna";341084225889
"502";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"AmortizacaoRefinanciamentoDaDividaInterna";"Amortização da Dívida Interna";543489767453
"503";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaInterna";"Amortização da Dívida Interna";230939874219,97
"504";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"AmortizacaoRefinanciamentoDaDividaInterna";"Amortização da Dívida Interna";230939874220
"505";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"AmortizacaoRefinanciamentoDaDividaInterna";"Amortização da Dívida Interna";653634119122
"506";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"AmortizacaoRefinanciamentoDaDividaInterna";"Amortização da Dívida Interna";230939874220
"507";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"AmortizacaoRefinanciamentoDaDividaInternaMobiliaria";"Dívida Mobiliária";883623111050
"508";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"AmortizacaoRefinanciamentoDaDividaInternaMobiliaria";"Dívida Mobiliária";883623111050
"509";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaInternaMobiliaria";"Dívida Mobiliária";340917600000
"510";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"AmortizacaoRefinanciamentoDaDividaInternaMobiliaria";"Dívida Mobiliária";340917600000
"511";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"AmortizacaoRefinanciamentoDaDividaInternaMobiliaria";"Dívida Mobiliária";542705511050
"512";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaInternaMobiliaria";"Dívida Mobiliária";230773248330,74
"513";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"AmortizacaoRefinanciamentoDaDividaInternaMobiliaria";"Dívida Mobiliária";230773248331
"514";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"AmortizacaoRefinanciamentoDaDividaInternaMobiliaria";"Dívida Mobiliária";652849862719
"515";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"AmortizacaoRefinanciamentoDaDividaInternaMobiliaria";"Dívida Mobiliária";230773248331
"516";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"AmortizacaoRefinanciamentoDaDividaInternaOutrasDividas";"Outras Dívidas";950882292
"517";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"AmortizacaoRefinanciamentoDaDividaInternaOutrasDividas";"Outras Dívidas";950882292
"518";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaInternaOutrasDividas";"Outras Dívidas";166625889,23
"519";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"AmortizacaoRefinanciamentoDaDividaInternaOutrasDividas";"Outras Dívidas";166625889
"520";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"AmortizacaoRefinanciamentoDaDividaInternaOutrasDividas";"Outras Dívidas";784256403
"521";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaInternaOutrasDividas";"Outras Dívidas";166625889,23
"522";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"AmortizacaoRefinanciamentoDaDividaInternaOutrasDividas";"Outras Dívidas";166625889
"523";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"AmortizacaoRefinanciamentoDaDividaInternaOutrasDividas";"Outras Dívidas";784256403
"524";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"AmortizacaoRefinanciamentoDaDividaInternaOutrasDividas";"Outras Dívidas";166625889
"525";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"AmortizacaoRefinanciamentoDaDividaExterna";"Amortização da Dívida Externa";41375017466
"526";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"AmortizacaoRefinanciamentoDaDividaExterna";"Amortização da Dívida Externa";41375017466
"527";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaExterna";"Amortização da Dívida Externa";8506903365,64
"528";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"AmortizacaoRefinanciamentoDaDividaExterna";"Amortização da Dívida Externa";8506903366
"529";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"AmortizacaoRefinanciamentoDaDividaExterna";"Amortização da Dívida Externa";32868114100
"530";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaExterna";"Amortização da Dívida Externa";7756112753,64
"531";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"AmortizacaoRefinanciamentoDaDividaExterna";"Amortização da Dívida Externa";7756112754
"532";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"AmortizacaoRefinanciamentoDaDividaExterna";"Amortização da Dívida Externa";33618904712
"533";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"AmortizacaoRefinanciamentoDaDividaExterna";"Amortização da Dívida Externa";7756112754
"534";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"AmortizacaoRefinanciamentoDaDividaExternaMobiliaria";"Dívida Mobiliária";39461357947
